"","Music Concept WT                                         ","หน้า   :        1"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  24 พ.ค. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VP-ADAPTOR-9V","วันที่ : 24/05/2569"
"","หมวดสินค้าจาก","                  ","ถึง","9999"
"","คลังสินค้าจาก","01                ","ถึง","06"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","PL","","","","ล๊อตคงเหลือ","","  จำนวน","ราคาต่อหน่วย","มูลค่าในล๊อต"
"","01","คลังมิวสิกคอนเซพท์"
"","","","F099-0708-005","FENDER HOT ROD DELUXE  HARMONICA KEY F","","","","","",1,"ตัว",,"",0.00,"           5"
"","Music Concept WT                                         ","หน้า   :       33"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  24 พ.ค. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VP-ADAPTOR-9V","วันที่ : 24/05/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","F099-0708-049","FENDER HOT ROD DLX HARMONICA SET 7 W/CASE","","","","","",1,"ชุด",,"",0.00,"           6"
"","","","F099-0804-121","FENDER TELE HANGER MAHOGANY","","","","","",1,"อัน",,"",0.00,"           3"
"","","","F099-0804-122","FENDER STRAT HANGER MAHOGANY","","","","","",1,"อัน",,"",0.00,"           3"
"","","","F099-0806-100","FENDER VINTAGE TELE BRIDGE 3 SADDLE CHROME","","","","","",2,"ชุด",,"",0.00,"           6"
"","","","F099-0806-200","FENDER VINTAGE TELE BRIDGE 3 SADDLE GOLD","","","","","",1,"ชุด",,"",0.00,"           3"
"","","","F099-0810-000","FENDER TELE BRIDGE 6 SECTION ASSMBLY","","","","","",1,"ชุด",,"",0.00,"           3"
"","","","F099-0810-200","FENDER OMBRE INST CABLE 10' S/S TEQUIA SUNRISE","","","","","",2,"เส้น",,"",0.00,"          66"
"","","","F099-0810-215","FENDER JOE STRUMMER 13" INSTRUMENT CABLE","","","","","",1,"เส้น",,"",0.00,"           7"
"","","","F099-0812-000","FENDER LSR ROLLER NUT","","","","","",2,"ตัว",,"",0.00,"          26"
"","","","F099-0818-000","FENDER MACHINE HEAD STRAT PLUS LOCK(SET","","","","","",1,"ชุด",,"",0.00,"          17"
"","","","F099-0818-100","FENDER MACHINE HEAD LOCK TUNER CHROME SET","","","","","",2,"ชุด",,"",0.00,"          15"
"","","","F099-0818-102","FENDER MACHINE HEAD LOCK TUNER CHR SET LH","","","","","",2,"ชุด",,"",0.00
"","","","F099-0818-123","FENDER LTD HELLO KITTY CABLE WHT/PINK 10FT S/S","","","","","",13,"เส้น",,"",0.00,"         117"
"","","","F099-0818-211","FENDER 18.6' GEORGE HARRISON ROCKY INST CABLE","","","","","",7,"เส้น",,"",0.00,"          22"
"","","","F099-0819-000","FENDER STRAP BLOCKS (2 BLK/ 2 RED)","","","","","",9,"ชุด",,"",0.00,"         388","          25"
"","","","F099-0820-015","FENDER PRO SERIES MICROPHONE CABLE 25FT","","","","","",4,"เส้น",,"",0.00,"          54"
"","","","F099-0820-016","FD PRO SERIES INST CABLE BLACK 25FT S/S","","","","","",1,"เส้น",,"",0.00,"          35","           6"
"","","","F099-0820-020","FENDER PRO SERIES INST CABLE BLACK 18.6FT S/S","","","","","",8,"เส้น",,"",0.00,"         150"
"","","","F099-0820-022","FENDER PRO SERIES MICROPHONE CABLE 10FT","","","","","",6,"เส้น",,"",0.00,"         127"
"","","","F099-0820-024","FENDER PRO SERIES INST CABLE BLACK 10FT S/S","","","","","",-1,"เส้น",,"",0.00,"         521","           6"
"","","","F099-0820-025","FENDER PRO SERIES CABLE 10FT S/A","","","","","",8,"เส้น",,"",0.00,"         822","          44"
"","","","F099-0820-046","FD CST SHOP CABLE 6FT B/T FG6ILLBS20 AG/AG","","","","","",14,"เส้น",,"",0.00,"          20"
"","","","F099-0820-056","FENDER CABLE 6FT BOWL","","","","","",6,"เส้น",,"",0.00,"          45"
"","","","F099-0820-080","FENDER DLX SERIES CABLE 18.6FT BLK TWEED S/S","","","","","",1,"เส้น",,"",0.00,"          45"
"","","","F099-0820-090","FENDER DLX SERIES CABLE 10FT BLK TWEED S/A","","","","","",2,"เส้น",,"",0.00,"         187"
"","","","F099-0820-092","FENDER DLX CABLE 10FT INSTR BLK TWEED S/S","","","","","",9,"เส้น",,"",0.00,"         218"
"","","","F099-0820-100","FENDER AM STRAT TUNING MACHINE (6 PCS.)","","","","","",2,"ชุด",,"",0.00,"          22"
"","","","F099-0825-102","FENDER BLOCKCHAIN PATCH CABLE KIT XS","","","","","",1,"เส้น",,"",0.00,"           3"
"","","","F099-0830-000","FENDER CONTROL 250K STRAT & TELE","","","","","",1,"ตัว",,"",0.00,"         402","           5"
"","","","F099-0834-000","FENDER CONTROL 500K SPLIT POT","","","","","",6,"ตัว",,"",0.00,"         135","           4"
"","","","F099-0843-000","FENDER VINTAGE TELE SADDLE (SET OF 3)","","","","","",2,"ชุด",,"",0.00,"           7"
"","","","F099-0847-000","FENDER DUAL 500K/250K SPLIT SHAFT POT","","","","","",4,"ชุด",,"",0.00,"          10"
"","","","F099-0931-000","FENDER KNOB AMP.RED (PKG 6)","","","","","",3,"ชุด",,"",0.00
"","","","F099-0932-000","FENDER KNOB BLACK POINTER (PKG 6)","","","","","",3,"ชุด",,"",0.00
"","","","F099-0944-000","FENDER AMP HANDLE-BROWN STRAP","","","","","",1,"ตัว",,"",0.00,"           1"
"","Music Concept WT                                         ","หน้า   :       34"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  24 พ.ค. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VP-ADAPTOR-9V","วันที่ : 24/05/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","F099-1006-506","FEDNER STAND CASE STAGE 3 BLACK","","","","","",1,"ใบ",,"",0.00
"","","","F099-1332-406","FENDER GIG BAG FA405 DREADNOUGHT","","","","","",3,"ใบ",,"",0.00,"          54"
"","","","F099-1335-000","FENDER PICKGUARD AM JAZZ BASS WHITE","","","","","",1,"อัน",,"",0.00,"           4"
"","","","F099-1337-000","FENDER PICKGUARD STRAT HSS TORT SHELL","","","","","",1,"อัน",,"",0.00,"          13"
"","","","F099-1351-000","FENDER PICKGUARD AM J.BASS  BLACK 3-PLY","","","","","",1,"อัน",,"",0.00,"           5","           2"
"","","","F099-1356-000","FENDER PICKGUARD AM STD TELE BLACK","","","","","",2,"อัน",,"",0.00,"           5"
"","","","F099-1362-000","FENDER STRAT ASCESSORY KIT WHITE","","","","","",1,"ชุด",,"",0.00,"          21","           3"
"","","","F099-1363-000","FENDER STRAT ASCESSORY KIT BLACK","","","","","",3,"ชุด",,"",0.00,"          14","           5"
"","","","F099-1365-000","FENDER KNOB STRAT BLACK 1-VOL/2-TONE","","","","","",5,"ชุด",,"",0.00,"          36","           5"
"","","","F099-1370-000","FENDER JAZZ BASS KNOBS","","","","","",4,"ชุด",,"",0.00,"          27"
"","","","F099-1372-000","FENDER PICKGUARD STRAT HH TORT SHELL","","","","","",1,"อัน",,"",0.00,"           2"
"","","","F099-1375-000","FENDER PICKGUARD STD TELE PARCHMENT","","","","","",1,"อัน",,"",0.00,"           4"
"","","","F099-1376-000","FENDER PICKGUARD AM P.BASS PARCHMENT","","","","","",1,"อัน",,"",0.00,"           5"
"","","","F099-1395-000","FENDER STRAT ASCESSORY KIT PARCHMENT","","","","","",1,"ชุด",,"",0.00,"          32","           3"
"","","","F099-1411-206","FENDER GIG BAG FEMS-610 MINI STRAT","","","","","",3,"ใบ",,"",0.00,"          32","           1"
"","","","F099-1412-406","FENDER GIG BAG FE610 ELECTRIC GUITAR","","","","","",1,"ใบ",,"",0.00,"         235","           3"
"","","","F099-1412-506","FENDER GIG BAG FEJ610 JAGUAR JAZZMASTER","","","","","",1,"ใบ",,"",0.00,"          44"
"","","","F099-1422-406","FENDER GIG BAG FB610 ELECTRIC BASS","","","","","",1,"ใบ",,"",0.00,"          82"
"","","","F099-1432-406","FENDER GIG BAG FA610 DREADNOUGHT","","","","","",2,"ใบ",,"",0.00,"         115"
"","","","F099-1443-406","FENDER GIG BAG FU610 SOPRAND UKELELE","","","","","",2,"ใบ",,"",0.00,"          20"
"","","","F099-1446-100","FENDER AM SERIES BASS NECK PLATE","","","","","",2,"ชุด",,"",0.00,"           8"
"","","","F099-1448-100","FENDER NECK PLATE "F" CHROME","","","","","",1,"ชุด",,"",0.00,"          15"
"","","","F099-1522-000","FENDER DLX GIG BAG BASS","","","","","",1,"ใบ",,"",0.00,"           1"
"","","","F099-1522-255","FENDER FBT-610 ELEC BASS BAG TWEED","","","","","",1,"ใบ",,"",0.00,"          34"
"","","","F099-1522-406","FENDER GIG BAG FB620 ELECTRIC BASS","","","","","",1,"ใบ",,"",0.00,"         113"
"","","","F099-1803-021","FENDER 351 WALL HANGER MAPLE","","","","","",1,"อัน",,"",0.00,"          11"
"","","","F099-1803-022","FD 351 WALL HANGER TORT SHELL MAH","","","","","",2,"อัน",,"",0.00,"           6"
"","","","F099-1804-005","FENDER GUITAR WALL HANGER WHITE","","","","","",1,"ชุด",,"",0.00
"","","","F099-1808-005","FENDER MULTI STAND 5","","","","","",1,"ตัว",,"",0.00,"           2"
"","","","F099-1811-000","FENDER MINI GUITAR STAND","","","","","",3,"ตัว",,"",0.00,"          78","           1"
"","","","F099-1816-000","FENDER STANDARD DOUBLE GUITAR STAND","","","","","",1,"ชุด",,"",0.00
"","","","F099-1940-100","FENDER STRAT JACK FERRULE CHROME","","","","","",4,"ชุด",,"",0.00,"          32"
"","","","F099-1941-000","FENDER JACK FERRULE TELE NICKEL","","","","","",2,"ชุด",,"",0.00,"           1"
"","","","F099-1998-000","FENDER STANDARD GUITAR FRET WIRE","","","","","",1,"ชุด",,"",0.00,"          43"
"","","","F099-1999-000","FENDER JUMBO FRET WIRE ( NARROW/TALL 6105 )","","","","","",5,"ชุด",,"",0.00,"          58"
"","Music Concept WT                                         ","หน้า   :       35"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  24 พ.ค. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VP-ADAPTOR-9V","วันที่ : 24/05/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","F099-2005-000","FENDER AM PRO TELE BRIDGE ASSY","","","","","",1,"ชุด",,"",0.00,"           2"
"","","","F099-2008-000","FENDER KNOBS SOFT TOUCH 1 VOL 2 TONE,A,WHITE","","","","","",3,"ชุด",,"",0.00,"          32"
"","","","F099-2014-000","FENDER FRET VINTAGE SET","","","","","",13,"ชุด",,"",0.00,"          71"
"","","","F099-2017-000","FENDER PICKGUARD 57 STRAT WHITE 1 PLY","","","","","",1,"อัน",,"",0.00,"          22"
"","","","F099-2019-000","FENDER PICKGUARD 52 TELE BLACK 1-PLY","","","","","",1,"อัน",,"",0.00,"           6"
"","","","F099-2035-000","FENDER KNOB AM STRAT (SET OF 3)","","","","","",3,"ชุด",,"",0.00,"          71","          13"
"","","","F099-2036-000","FENDER ORIG. THUMBREST P&J BASS BLACK TW","","","","","",2,"ชุด",,"",0.00,"          30"
"","","","F099-2040-000","FENDER MACHINE HEAD VINTAGE STRAT (6 PCS","","","","","",2,"ชุด",,"",0.00,"          18"
"","","","F099-2041-000","FENDER 3 WAY SWITCH FOR TELE & STRAT","","","","","",2,"ตัว",,"",0.00,"          96"
"","","","F099-2049-000","FENDER TREMOLO ASSY VINTAGE STRAT","","","","","",1,"ชุด",,"",0.00,"           7"
"","","","F099-2051-000","FENDER VINTAGE BRIDGE (SET OF 6)","","","","","",2,"ชุด",,"",0.00,"          36"
"","","","F099-2052-000","FENDER TBX TONE CONTROL","","","","","",2,"ตัว",,"",0.00,"          26"
"","","","F099-2055-000","FENDER ORIG. VINT. JAZZ BASS CONTROL PLATE","","","","","",1,"ชุด",,"",0.00,"           3"
"","","","F099-2058-000","FENDER ORIGINAL VINTAGE TELE CONTROL PLATE","","","","","",1,"ชุด",,"",0.00,"           8"
"","","","F099-2082-000","FENDER VINT JAGUAR MUTE ASSEMBLY KIT","","","","","",1,"ชุด",,"",0.00,"           2"
"","","","F099-2109-000","FENDER PICKUP C.SHOP 51 NOCASTER TELE (2)","","","","","",1,"ชุด",,"",0.00,"          13"
"","","","F099-2113-000","FENDER PICKUP CUSTOM SHOP FAT 50S (3)","","","","","",3,"ชุด",,"",0.00,"          27"
"","","","F099-2123-000","FENDER ORIG.PICKUP VINT.J.BASS","","","","","",1,"ชุด",,"",0.00,"           4"
"","","","F099-2140-000","FENDER PICKGUARD STRAT WHITE PEARL","","","","","",1,"อัน",,"",0.00,"           6"
"","","","F099-2141-000","FENDER PICKGUARD STRAT BLACK PEARL","","","","","",2,"อัน",,"",0.00,"           4"
"","","","F099-2142-000","FENDER PICKGUARD STRAT TORTOISE SHELL","","","","","",1,"อัน",,"",0.00,"          25"
"","","","F099-2143-000","FENDER PICKGUARD 57 STRAT GOLD ANODIZED","","","","","",1,"อัน",,"",0.00,"           5"
"","","","F099-2146-000","FENDER PICKGUARD STRAT HSS BLACK PEARL","","","","","",1,"อัน",,"",0.00,"           3"
"","","","F099-2170-000","FENDER PICKGUARD J-BASS WHITE PEARL","","","","","",2,"อัน",,"",0.00,"           3"
"","","","F099-2171-000","FENDER PICKGUARD J-BASS BLACK PEARL","","","","","",2,"อัน",,"",0.00,"           7"
"","","","F099-2217-205","FENDER PICKUP TWIN HEAD HD VINTAGE NECK","","","","","",1,"ชุด",,"",0.00
"","","","F099-2241-000","FENDER PICKUP AM VINTAGE 63 P.BASS","","","","","",1,"ชุด",,"",0.00,"          11"
"","","","F099-2251-000","FENDER 5 WAY SUPER SWITCH","","","","","",2,"ตัว",,"",0.00,"          58"
"","","","F099-2270-100","FENDER BRIDGE COVER VINT.STRAT CHROME","","","","","",1,"อัน",,"",0.00,"           3"
"","","","F099-2297-004","FD CSTM LANDAU WIDE RANGE HB BRIDGE PICKUP","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F099-2300-003","FENDER GLASS SLIDE 3 THICK MED","","","","","",3,"อัน",,"",0.00,"          19","           1"
"","","","F099-2310-100","FENDER TREM ARM MEX STD CHROME","","","","","",4,"อัน",,"",0.00,"          22"
"","","","F099-4029-000","FENDER TUBE 5U4","","","","","",1,"หลอด",,"",0.00
"","","","F099-4062-000","FENDER FOOT SWITCH 2 BTN DRV/MDRV","","","","","",1,"ตัว",,"",0.00
"","","","F099-4071-000","FENDER FOOTSWITCH MGT-4 MUSTANG GT","","","","","",1,"ตัว",,"",0.00,"          19"
"","Music Concept WT                                         ","หน้า   :       36"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  24 พ.ค. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VP-ADAPTOR-9V","วันที่ : 24/05/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","F099-4910-000","FENDER AM SRS STRING GUIDES VINTAGE","","","","","",4,"ชุด",,"",0.00,"          24","           1"
"","","","F099-4911-000","FENDER AM SRS STRING GUIDES (PAIR)","","","","","",2,"ชุด",,"",0.00,"          36"
"","","","F099-4912-000","FENDER ORIGINAL TELE STRING GUIDES","","","","","",2,"ชุด",,"",0.00,"           5","           1"
"","","","F099-4916-000","FENDER PICKUP TUBING (12)","","","","","",4,"ชุด",,"",0.00,"          35"
"","","","F099-4917-000","FENDER FERRULE STRING FOR TELE","","","","","",1,"ชุด",,"",0.00,"          13"
"","","","F099-4921-000","FENDER AM SRS P.BASS NUT","","","","","",2,"อัน",,"",0.00
"","","","F099-4923-000","FENDER SCREW PICKGUARD (24)","","","","","",1,"กล่อง",,"",0.00,"         244","           1"
"","","","F099-4931-000A","FENDER AM TREMOLO ARM SPRING (1)","","","","","",-1,"ตัว",,"",0.00
"","","","F099-4936-000","FENDER ORIG. TELE SWITCH TIPS (2)","","","","","",1,"ชุด",,"",0.00,"          45"
"","","","F099-4937-000","FENDER ORIG. TELE TOP HAT SWITCH TIP (2)","","","","","",2,"ชุด",,"",0.00,"          17"
"","","","F099-4940-000","FENDER ORIG. STRAT WHITE SWITCH TIPS (2)","","","","","",3,"ชุด",,"",0.00,"          18"
"","","","F099-4943-000","FENDER AM SERIES TRUSS ROD NUT","","","","","",1,"ชุด",,"",0.00
"","","","F099-5501-016","FENDER BOOK DREAM FACTORY","","","","","",1,"เล่ม",,"",0.00
"","","","F099-6109-657","FENDER X GODZILLA COLLABORATION","","","","","",6,"แพ็ค",,"",0.00,"           2"
"","","","F099-7004-100","FLOYD ROSE BRIDGE PIVOT SCREW","","","","","",6,"ตัว",,"",0.00
"","","","F099-8101-100","FENDER FLOYD ROSE NUT CAP","","","","","",25,"ตัว",,"",0.00
"","","","F150-1710-895","FENDER 2013 CC STRAT PRO RW AVW","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F150-8180-801","FENDER A MOONEY CS TELE","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F150-8800-803","FENDER CST SHOP ERIC CLAPTON BROWNIE","","","","","",1,"ตัว",,"",0.00
"","","","F151-0054-803","FENDER 1954 HVY REL STRAT 2TSB","","","","","",1,"ตัว",,"",0.00,"           5"
"","","","F151-1272-806","FENDER JH VOODOO CHILD NOS BLACK","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F198-0351-102","FENDER #351 RAINBOW MEDIUM CELLULOID (12)","","","","","",4,"แพ็ค",,"",0.00,"          37"
"","","","F198-0351-103","FENDER RAINBOW CELLULOID HVY (12)","","","","","",3,"แพ็ค",,"",0.00,"          11"
"","","","F198-0351-202","FENDER #351 ZEBRA MEDIUM CELLULOID (12)","","","","","",12,"ห่อ",,"",0.00,"          27"
"","","","F198-0351-500","FENDER #351 SHELL PICK 1 GROSS HEAVY","","","","","",1,"กุรุส",,"",0.00,"          12"
"","","","F198-5351-800","FENDER MOJO GRIP TORT TOR PICK MEDIUM (3)","","","","","",2,"แพ็ค",,"",0.00,"           8"
"","","","F198-5351-900","FENDER MOJO GRIP TORT TORT PICK HEAVY (3)","","","","","",3,"แพ็ค",,"",0.00,"          10"
"","","","F225-3100-410","EVH 5150 III 1x12" CABINET IVORY","","","","","",1,"เครื่อง",,"",0.00,"           1"
"","","","F227-4006-000","FENDER AMP.68 CUSTOM DELUXE REVERB","","","","","",1,"ตู้",,"",0.00,"          13"
"","","","F227-4906-000","FENDER MULTI EFFECT TONEMASTER PRO","","","","","",1,"เครื่อง",,"",0.00,"          27","           1"
"","","","F230-3006-900","GRETA AMP. 2 WATT","","","","","",1,"ตู้",,"",0.00
"","","","F231-1006-900","FENDER AMP. FRONTMAN 10G","","","","","",3,"ตู้",,"",0.00,"       1,320","          35"
"","","","F231-1300-000","FENDER AMP. MUSTANG MICRO - US","","","","","",6,"ตัว",,"",0.00,"         253"
"","","","F231-1506-900","FENDER FRONTMAN 20 G","","","","","",2,"ตู้",,"",0.00,"         263"
"","","","F231-3000-000","FENDER LINK I/O INTERFACE","","","","","",6,"ตัว",,"",0.00,"          18"
"","Music Concept WT                                         ","หน้า   :       37"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  24 พ.ค. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VP-ADAPTOR-9V","วันที่ : 24/05/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","F231-4506-000","FENDER AMP. ACOUSTIC SFX II","","","","","",1,"ตู้",,"",0.00,"          27"
"","","","F233-0706-900","FENDER AMP. CHAMPION II 25","","","","","",1,"ตู้",,"",0.00,"         643"
"","","","F233-0806-900","FENDER AMP. CHAMPION II 50","","","","","",1,"ตู้",,"",0.00,"         199"
"","","","F237-0106-900","FENDER AMP. BASS RUMBLE 15","","","","","",1,"ตู้",,"",0.00,"         384","          10"
"","","","F237-0406-900","FENDER AMP. BASS RUMBLE 100","","","","","",1,"ตู้",,"",0.00,"         130","           1"
"","","","F237-0506-900","FENDER AMP. BASS RUMBLE 200 V3","","","","","",1,"ตู้",,"",0.00,"         153","           5"
"","","","F237-2006-000","FENDER AMP. RUMBLE 800 HEAD","","","","","",1,"ตู้",,"",0.00,"           4"
"","","","F237-6006-000","FENDER AMP.BASS RUMBLE STUDIO 40","","","","","",1,"ตู้",,"",0.00,"          18"
"","","","F250-6217-512","GR G5422TG EMTC CLSC HLW DC ORANGE STAIN","","","","","",1,"ตัว",,"",0.00,"           2"
"","","","F250-7430-565","GR FSR G5237TG EMTC JET FT BLK PEARL","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F250-8200-579","GR G5622T EMTC CB DC SINGLE IMPERIAL SATIN BIGSBY","","","","","",1,"ตัว",,"",0.00,"           2"
"","","","F250-8310-506","GR 5230T-N13 EMTC JET NICK 13 BLACK BIGSBY","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F271-4014-556","GR G5021E RANCHER PENGUIN PARLOR SHELL PINK","","","","","",1,"ตัว",,"",0.00,"           2"
"","","","F280-6400-579","GRESTCH G2655T STRML CNTR BLOCK JR IMPERIAL STAIN","","","","","",1,"ตัว",,"",0.00,"           6"
"","","","F281-1002-051","JACKSON DK 2H FR GRAVEYARD","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F291-0032-576","JACKSON DK2X-SNOW WHITE","","","","","",1,"ตัว",,"",0.00,"           3"
"","","","F291-4006-534","JACKSON PRO MN JUGG HT 6 MATTE BL FIRST","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F291-4327-500","JACKSON PRO PLUS SRS SOLOSIT SLA3 GLD BULLION","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F291-4445-557","JACKSON PRO RR24 NATURAL","","","","","",1,"ตัว",,"",0.00,"           2"
"","","","F291-5453-557","JACKSON JCP SL H/S WALNUT","","","","","",1,"ตัว",,"",0.00,"           4"
"","","","F291-7782-562","JACKSON PRO SERIES J SMITH SL7 ET AQUAMARINE","","","","","",1,"ตัว",,"",0.00,"           2"
"","","","F291-9260-568","JACKSON X SERIES SLA6 BARITONE","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F291-9904-557","JACKSON X SERIES SL4XDX BUTTERSCOTCH","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F291-9934-515","JACKSON PRO SPECTRA IV NT - CHERRY BURST","","","","","",1,"ตัว",,"",0.00,"           2"
"","","","F292-5414-588","CHARVEL MJ SRS GUTHRIE GOVAN SIG SD 24 3TBURST","","","","","",1,"ตัว",,"",0.00,"           2"
"","","","F296-2411-500","CHARVEL PM DK24 HH 2PT CM MALIBU SUNSET","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F296-3068-568","CHARVEL PM BASS SD PJ IV SATIN BLACK","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F296-5068-595","CHARVEL PM BASS SD PJ V METTALIC BLACK","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F296-5801-803","CHARVEL PM SD1 JIM ROOT SIGN. HH FR MN SATIN BLACK","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F296-6031-555","CHARVEL PM SC1 HH FR MN VINT WHITE","","","","","",1,"ตัว",,"",0.00,"           3"
"","","","F296-6036-592","CHARVEL PM SC1 MARCO SFOGLI SIGN. FR PURPLE BURST","","","","","",1,"ตัว",,"",0.00,"           2"
"","","","F296-6561-527","CHARVEL PM SC2 24 HT # HH ROBINS EGG BLUE","","","","","",1,"ตัว",,"",0.00
"","","","F296-6803-518","CHARVEL PM SC4 HSS FR LAMBO GREEN","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F296-9001-576","CHARVEL PM DK SATCHEL SIG #SATIN WHITE BENGAL","","","","","",1,"ตัว",,"",0.00,"           2"
"","","","F296-9413-539","CHARVEL PM DK24 HSS 2PT CM - RED ASH","","","","","",1,"ตัว",,"",0.00,"           1"
"","Music Concept WT                                         ","หน้า   :       38"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  24 พ.ค. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VP-ADAPTOR-9V","วันที่ : 24/05/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","F297-0011-504","CHARVEL PM SD1 HH FR EB ASH SUNBURN","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F299-2683-000","JACKSON WALL MOUNTED BOTTLE OPENER","","","","","",1,"ชุด",,"",0.00
"","","","F510-7003-587","EVH WOLFGANG STD QM, BKD MN TRANS GREEN","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F510-7005-549","EVH WOLFGANG WG STD T.O.M. SEA FOAM PEARL METALLIC","","","","","",1,"ตัว",,"",0.00
"","","","F510-7900-503","EVH STRIPE SERIES FRANKIE R/B/W RELIC","","","","","",1,"ตัว",,"",0.00,"          40"
"","","","F525-2202-350","FENDER CLASSIC 69 TELE BLUE FLOWER","","","","","",1,"ตัว",,"",0.00
"","","","F531-2100-306","FENDER LTD STARMASTER RW BLK JP-24","","","","","",1,"ตัว",,"",0.00,"           2"
"","","","F531-3600-380","FENDER LTD J BASS RW BLANC JP-25","","","","","",1,"ตัว",,"",0.00,"           2"
"","","","F536-1200-306","FENDER TRAD II 60S STRAT RW BLACK","","","","","",1,"ตัว",,"",0.00,"          10"
"","","","F555-0112-391","FENDER GT TUBE ECC83-S SELECT","","","","","",5,"หลอด",,"",0.00,"          21"
"","","","F555-0112-400","FENDER GT TUBE 12AT7 SELECT","","","","","",2,"หลอด",,"",0.00,"          12"
"","","","F555-0113-477","FENDER TUBE GT-6550-R MED DUET (2)","","","","","",1,"ชุด",,"",0.00
"","","","F555-0113-506","FENDER TUBE GT-6L6-GE MED QUARTET","","","","","",1,"ชุด",,"",0.00
"","","","F555-0113-521","FENDER TUBE GT 6L6-S MED DUET(2)","","","","","",2,"ชุด",,"",0.00,"          16"
"","","","F555-0113-545","FENDER GT-E34LS MED DUET","","","","","",1,"ตัว",,"",0.00,"           4"
"","","","F555-0113-580","FENDER TUBE GT-EL84-S MED DUET (2)","","","","","",2,"ชุด",,"",0.00,"           4"
"","","","F560-0900-306","FENDER HAMA OKAMOTO KATANA BASS BLACK","","","","","",1,"ตัว",,"",0.00,"           4"
"","","","F560-1100-341","FD SCANDAL MAMI STRAT RW VINT WHITE OMOCHI","","","","","",1,"ตัว",,"",0.00,"           3"
"","","","F563-1440-306","FD FSR TRAD II LATE 60S STRAT MN BLACK ASIA-24","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F563-1550-304","FD FSR TRAD II 60S STRAT RW DAPHNE BLUE ASIA-24","","","","","",1,"ตัว",,"",0.00,"           1"
"","","","F563-2110-347","FENDER FSR HYBRID II J BASS RW SSB ASIA-24","","","","","",1,"ตัว",,"",0.00,"           1"
